"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"East Asia & Pacific (excluding high income)","EAP","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.74563668316206","4.70705324766143","5.24275758996486","6.23566821518115","6.59745964158335","6.9687010758363","7.30590848598606","7.84366914682836","8.19237518512761","8.07433332134284","9.06852627942707","9.72342650265611","10.1178026538424","10.3702257568558","10.8456944613898","10.3895642852984","10.0138665355739","9.90730647836476","10.0966446550034","9.49994299025952","9.68614558140545","9.38675544544903","9.54379569213905","9.77658632919768","10.07298607117","9.88873668983537","9.63693063430846","9.30755600341459","9.36353295053908","10.9148615044661","10.6979255541153","10.8061479826285",
"Early-demographic dividend","EAR","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9206119539864","11.8138038130242","12.3758566109431","13.1440128928204","14.1697939714654","13.9400976648609","14.2904654121794","14.6952987399383","15.0606654636139","15.6134793508814","16.050758871405","16.3631698728001","16.4645158101466","17.1413541581896","17.5425049308806","17.4001436317726","17.2376910442347","17.5686111324672","18.0986233016962","18.3515715332802","18.3420603602898","18.6892972368201","19.2196149474985","19.5242030131055","20.3357809275371","20.609208309132","20.9630386510267","21.7841173276589","20.5808874992706","24.4589131285747","21.4870432601873","21.019064536107",
"East Asia & Pacific","EAS","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.84248582574223","4.84279955849818","5.38780362441381","6.27110064626419","6.60514780288904","6.95932991596702","7.30296166076794","7.96996556670084","8.32042528832148","8.10860082805588","9.06698839114546","9.66738708655993","10.0505989275555","10.2549478614163","10.6575748173645","10.2213422082025","9.84881352851","9.75231252461614","10.061996402317","9.48862515886718","9.60760280021846","9.35433799945807","9.45451310578467","9.6549747349515","9.93122399388446","9.74387255016723","9.49413947493382","9.12652466866553","9.19084549902213","10.6815261521164","10.3707674637686","10.4030039912522",
"Europe & Central Asia (excluding high income)","ECA","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4239921450179","11.4682511581922","13.5703253622008","15.9301407949025","18.2668262540693","20.1774968388164","22.3693131230412","24.3049435402603","24.0922005285465","21.796288386357","20.6599756646014","19.7474201841093","20.1183210681068","20.0984838781585","18.6491729941458","17.6544729213285","15.7174305830078","15.8855961733364","18.5866626284086","18.0539641497547","16.8101518901186","16.4539343430533","16.6753187080684","17.1792198970927","18.5066668423233","18.463195698872","18.450857168684","18.597283303145","18.66552250283","20.913563685958","19.9401459185637","",
"Europe & Central Asia","ECS","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7125126115358","16.6184364157373","19.0927291907852","20.6903933866869","21.8324423533973","22.6817661413489","23.1088997500046","23.1164051902386","23.0159405614461","21.2269388714294","20.040893251454","19.8293963988046","20.0205030157745","20.087161127477","19.4933981270854","18.439219824487","16.4072608646883","16.3180614605618","19.301705565115","19.79231990158","19.7398985284225","20.4038961763476","21.0704418414809","20.6604530019942","20.3848630583805","19.5131164372396","18.4555101800458","17.6232759596532","17.1088441186358","19.3767102704672","18.8902392455352","16.4922179849047",
"Ecuador","ECU","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.853","12.112","12.164","11.97","12.208","12.303","12.267","12.154","13.03","12.427","10.646","10.875","11.268","11.948","9.856","10.277","7.803","11.363","12.64","12.189","11.72","10.733","10.932","11.886","11.54","14.1","11.452","10.413","11.702","14.99","12.785","11.557",
"Egypt, Arab Rep.","EGY","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.656","34.958","46.38","47.752","49.637","38.969","41.754","41.524","35.59","45.711","46.83","36.763","39.162","48.361","49.222","52.127","44.354","48.734","50.125","52.154","50.365","53.681","49.006","45.243","39.879","40.563","40.031","52.921","51.98","46.079","38.83","39.032",
"Euro area","EMU","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2027556419934","22.1187310777848","25.3914747761771","27.0746834596016","27.7452202602428","28.181711971661","27.8358879053661","25.5919283768401","24.4374460421115","21.6130623629853","19.2067221073131","19.4184923512888","19.1492065063971","19.6012603700675","20.08209205949","19.1563101256498","17.4148339171724","17.3676563966219","21.0764418687917","22.3552592848478","23.4567974340934","25.8427890862967","27.2389475062418","26.8217624393925","25.313498780161","23.9437052036063","21.5318094681713","19.5556287087751","18.3361041551641","20.8209742007152","20.286425986208","16.842263627666",
"Eritrea","ERI","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.845","9.986","9.978","9.975","9.789","9.837","10.136","10.286","10.409","10.44","10.877","11.048","11.208","11.156","11.345","11.365","11.438","11.335","11.567","12.312","11.913","11.69","11.463","11.366","11.509","11.495","11.358","10.925","10.89","13.572","12.62","12.388",
"Spain","ESP","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.56","39.858","46.603","49.666","48.356","48.236","45.764","43.126","36.997","32.16","26.419","27.74","26.439","26.425","23.389","21.495","21.716","25.527","36.144","39.603","43.996","51.44","54.611","52.926","47.981","44.911","37.419","33.261","34.469","39.729","35.572","28.443",
"Estonia","EST","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.99","8.159","13.069","11.83","16.363","16.631","15.288","11.713","21.876","19.638","31.065","24.742","31.911","23.89","13.797","15.159","7.149","11.308","21.844","29.525","20.599","18.468","19.789","9.963","13.007","10.615","9.425","11.228","12.114","18.61","14.966","19.842",
"Ethiopia","ETH","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.023","5.015","4.847","4.902","5.396","5.85","6.429","6.986","7.38","6.936","6.479","6.099","5.685","5.124","4.7","4.668","4.623","4.589","4.563","4.501","4.476","4.461","4.418","4.82","5.226","5.634","6.045","6.461","6.882","8.645","8.091","8.311",
"European Union","EUU","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3548034873201","22.4294821567242","25.4496934117516","26.5715071129501","26.7089028029296","26.904523959918","25.7252142776125","23.7053377910474","23.8786048831574","22.5076275941814","21.4396867450191","21.9707346128295","21.7232523818622","21.9198034829631","22.048310900905","20.672259254046","18.0922536738467","17.5692081600853","20.8968959615485","22.5856503983927","23.8618204481683","25.8874300073651","27.094407695489","26.0414578799378","24.1436048670817","22.400188252613","20.0400399779656","18.0794351038684","16.990800239889","19.3312671259166","19.3100442329584","16.2596861218718",
"Fragile and conflict affected situations","FCS","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.95246640393797","9.56683087475551","9.33972444621937","9.90996379882538","10.7905549581816","11.3423831446348","11.6018735402132","11.9517667500443","12.2908105702305","12.3981027872773","12.5952989106539","12.7463903661394","12.688165438976","12.581421864018","12.2508738023009","12.2680656313972","12.3913437631706","12.502006356825","12.7613035510086","13.3606290743052","13.6991760795003","14.160295335514","14.7219171141411","15.1879317158974","15.1374768156011","15.1848387784199","16.5569744981493","16.7301931589412","16.884370724574","19.1318960647416","18.5394458838898","18.5138780238003",
"Finland","FIN","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.152","22.679","30.446","30.709","40.435","41.005","36.869","35.327","31.181","30.847","29.028","29.278","29.39","28.2","19.51","18.438","16.575","15.788","18.909","18.952","18.328","17.968","16.986","18.274","19.63","18.549","19.315","16.758","15.563","19.361","16.392","13.66",
"Fiji","FJI","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.77","14.452","14.89","14.903","15.223","15.244","16.017","15.98","15.648","16.776","16.832","17.139","17.778","17.905","15.463","15.696","16.227","16.427","16.943","16.946","17.287","18.006","18.305","18.758","20.016","21.433","21.472","21.817","22.122","23.729","23.69","21.668",
"France","FRA","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.616","24.982","27.576","30.325","30.608","30.251","31.011","28.327","28.148","22.483","20.418","20.727","18.138","19.737","21.246","22.497","19.43","18.015","21.618","22.988","22.63","23.077","24.367","23.109","23.408","23.975","21.186","19.902","18.111","19.967","18.785","17.319",
"Faroe Islands","FRO","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.269","43.702","43.472","42.649","41.903","41.356","40.777","40.446","40.553","39.968","39.56","39.423","39.134","39.014","38.783","39.864","40.367","41.484","42.072","42.485","42.35","42.289","42.142","42.057","41.933","41.846","41.749","41.578","41.308","44.666","43.457","43.066",
"United Kingdom","GBR","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.459","11.683","13.474","12.831","12.601","11.399","11.176","10.626","10.313","10.324","8.639","8.708","9.373","9.629","10.879","11.936","12.463","12.722","15.992","17.48","18.429","18.078","17.988","14.672","12.839","11.017","10.53","10.185","9.113","11.613","11.202","8.264",
"Georgia","GEO","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.171","10.339","10.319","16.004","14.366","21.581","21.586","27.4","24.298","20.309","19.503","26.744","30.977","32.2","30.026","30.864","36.088","41.797","49.836","45.157","45.332","40.801","40.457","33.075","39.412","32.2","33.545","34.633","32.364","32.218","33.15","31.507",
"Ghana","GHA","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.761","9.004","9.71","10.49","11.217","11.957","12.731","13.483","16.406","16.334","15.08","13.824","12.568","11.32","10.067","8.794","9.65","10.367","11.35","12.152","9.729","7.532","5.196","9.431","13.7","9.985","6.155","6.279","6.368","7.344","7.168","7.097",
"Gibraltar","GIB","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.443","5.364","5.271","5.22","5.146","5.077","5.002","4.958","4.889","4.841","4.756","4.665","4.878","5.027","5.185","5.38","5.465","5.677","5.937","6.021","6.192","6.376","6.606","6.813","7.018","7.098","7.326","7.631","7.879","9.653","9.022","8.939",
"Gambia, The","GMB","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.204","15.273","15.387","15.566","15.648","15.699","15.719","15.841","15.859","15.973","16.062","16.392","16.256","16.401","16.799","16.901","16.961","17.037","17.19","17.377","17.92","17.707","15.762","13.889","11.851","10.01","8.131","6.31","6.421","8.011","7.618","7.378",
"Guinea-Bissau","GNB","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.977","4.96","4.913","4.873","4.838","4.76","4.759","4.929","4.734","4.688","4.685","4.683","4.652","4.619","4.592","4.58","4.552","4.528","4.5","4.465","4.415","4.428","4.366","4.339","4.274","4.231","4.19","4.167","4.207","5.159","4.94","4.813",
"Equatorial Guinea","GNQ","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.565","14.874","15.063","15.236","15.368","15.627","15.89","15.982","16.058","16.03","16.564","16.683","16.809","16.615","16.588","16.405","16.373","16.24","16.649","17.756","17.373","17.261","17.069","17.013","17.296","17.421","17.395","16.958","17.091","19.69","18.669","17.97",
"Greece","GRC","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.725","34.417","36.601","37.443","38.165","42.053","41.238","39.634","41.359","38.277","36.461","34.841","35.299","35.475","34.643","34.815","32.231","28.688","33.693","40.702","51.892","63.465","64.136","58.4","55.244","50.853","48.384","44.07","37.215","39.486","41.069","37.274",
"Grenada","GRD","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.891","5.821","5.805","5.759","5.69","5.7","5.622","5.564","5.549","5.513","5.503","5.423","5.403","7.33","7.216","7.031","6.888","6.875","6.844","6.644","6.383","6.391","5.823","8.302","9.772","8.103","7.969","6.706","5.575","8.001","7.058","6.407",
"Guam","GUM","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.698","8.574","12.126","16.597","17.164","18.03","21.223","17.06","31.001","34.506","29.597","25.387","23.026","20.031","18.551","18.163","24.273","24.483","25.049","23.007","38.528","28.145","26.485","17.497","15.838","12.366","12.456","12.669","12.62","15.143","14.201","13.996",
"Guyana","GUY","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.406","31.826","31.866","31.781","31.827","31.656","31.637","31.812","31.563","31.59","31.33","31.18","30.506","29.66","28.864","27.869","28.294","28.917","29.289","29.728","30.124","30.596","31.15","31.753","32.377","32.932","33.656","34.367","33.308","38.09","36.783","32.752",
"High income","HIC","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.602041122734","15.1963122107262","16.420859696133","16.7551278426421","16.7944653251311","16.9871088298019","16.5226658035786","15.8293720352245","15.973100847532","15.1412529596247","14.9118804236317","15.8278924670713","16.1046589288378","16.0365155271223","15.8432883644217","15.2419689488918","14.1117608752126","14.6253253515203","17.6647396250073","18.2466419909106","18.4468008840943","19.0036167731134","18.9974674763226","18.0123796693971","16.6751547024458","15.311738176601","14.6182464684233","13.6225514596568","12.9682568848745","16.6235715004787","14.3433053529103","12.1954178803185",
"Hong Kong SAR, China","HKG","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.583","3.808","4.054","3.57","5.888","5.553","4.573","8.96","12.112","10.192","9.127","11.806","11.606","9.207","7.883","8.083","7.185","6.878","10.095","10.289","7.704","7.661","7.728","8.08","9.561","8.563","7.956","7.554","6.542","13.648","10.357","10.192",
"Honduras","HND","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.233","5.584","5.866","6.232","6.447","8.376","6.314","8.288","7.211","7.416","7.848","9.325","12.864","16.502","12.906","9.897","8.063","8.831","9.976","11.859","13.792","12.449","15.636","17.595","19.484","20.879","17.149","15.793","16.254","26.169","20.978","19.624",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.60730228277176","9.62613513370489","9.54213938845842","9.45579082691081","9.31234655463729","9.35775141952064","9.36027562812261","9.42347422421824","9.61858696026376","9.65714111365701","9.62405407165253","9.7022747005061","9.83918819214986","9.79338198817889","9.61688286728917","9.56403715217692","9.48093067061754","9.44852183706247","9.97117216990107","10.601454164619","10.6956894521394","10.3423527348125","9.88972652001657","9.86151296040727","10.2222625699129","10.1983456512979","10.2887690371904","10.1939031504605","10.2014023225162","11.8617221010059","10.7198387065569","10.6096037548243",
"Croatia","HRV","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.559","36.696","34.23","32.51","30.094","27.812","26.864","30.91","35.945","41.323","41.273","38.617","38.143","36.741","34.605","30.758","29.148","28.157","27.36","33.501","36.037","41.948","50.146","46.396","43.716","31.335","27.767","29.473","19.83","25.079","26.398","24.671",
"Haiti","HTI","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.772","20.084","20.204","20.473","20.055","20.281","20.398","20.491","20.563","23.978","27.12","30.153","33.117","36.312","39.108","42.458","45.542","44.795","43.662","43.543","41.99","41.331","40.975","40.904","40.756","40.7","40.564","40.517","40.696","44.745","43.199","42.971",
"Hungary","HUN","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.408","14.886","18.108","16.433","15.609","17.251","14.066","12.65","10.656","10.398","9.528","10.226","12.049","14.15","19.027","19.765","18.867","20.352","24.44","24.603","24.612","27.038","27.868","20.905","15.92","12.856","12.036","10.681","10.596","13.985","15.485","9.785",
"IBRD only","IBD","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1557096403389","10.172142526339","10.8013582255625","11.7256601177069","12.7239437857609","12.9887960832486","13.5262029851554","14.1963130838789","14.7119970609571","14.9341042474524","15.4354212292599","15.8230189632133","16.1596858852671","16.3027880851156","16.4022977348129","16.1199053102254","15.6926590613062","15.9826959116385","16.8471222187838","17.1157335111813","17.2162500416471","17.3925972979852","17.8665970631767","18.3371812445377","19.0246747870138","19.7314649762745","20.263375546156","20.9001715817441","20.0577396993968","23.5299730788701","20.7057530102346","20.0861308106139",
"IDA & IBRD total","IBT","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.82952710807576","9.83463555847444","10.3418840127982","11.1132289871564","11.8890952075475","12.1324247765883","12.5604925550712","13.0937847319835","13.5230656201252","13.704744055912","14.0491551928642","14.2813345847","14.4779768583902","14.6622046035104","14.7888366619513","14.4965563396673","14.165779683863","14.3835533127731","15.0279466485892","15.1247053976065","15.1950246185689","15.3708676715055","15.7474921188928","16.0200864310008","16.7745317487887","17.2409210831861","17.642179929011","18.0063090075987","17.5007307832823","20.6479621759532","18.5916352299102","18.0509176025598",
"IDA total","IDA","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.53069534209532","8.52394235655857","8.60829728751171","8.87185530395104","8.92009822539171","9.16647371698385","9.28890536753642","9.43819887785706","9.66324440523337","9.78124001018485","9.68101806900036","9.46640115086241","9.26765981142453","9.62730690286206","9.88926039346746","9.64163924119942","9.69662338855411","9.80729505814688","9.94315645550339","9.70606206839893","9.85249861001658","10.1884976800697","10.4755106734813","10.4286653791629","11.5184868670076","11.603490411462","11.8784371531446","11.8201135630415","12.1813430422285","14.8050081877276","14.1893331228567","14.0146667211197",
"IDA blend","IDB","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7100809500245","5.91775577396505","6.60239568457449","7.10611514461649","7.20134802602306","7.78198249899488","7.76361843036466","8.06935458911526","8.00932866000208","7.64868696041437","7.36502725636355","7.01403983230866","6.82182301919828","6.47437111051386","6.14428489829288","5.90740663358899","5.5882113472679","5.91830840709324","5.75153725255585","6.03442882078564","5.93610298606892","7.06609020869021","8.25736786868924","7.79125084458197","10.31970394528","10.148950850426","10.1829415766056","10.1293177953714","11.2675439085905","15.2411150768508","14.3672941697634","14.1832650526235",
"Indonesia","IDN","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.468","8.579","8.934","14.443","15.555","16.795","17.054","19.121","20.655","19.888","21.06","23.621","23.794","27.096","30.714","27.543","25.646","21.576","20.996","19.108","19.615","16.318","16.541","16.53","17.342","16.113","14.37","16.543","13.275","14.355","12.68","12.4",
"IDA only","IDX","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.87036817793049","9.75939686870927","9.5579851425758","9.71047812160917","9.74040815366386","9.83234356384166","10.028746921263","10.1074379395916","10.477050448598","10.8392388433529","10.8392361720769","10.6954303332529","10.4926559760478","11.2075886472086","11.7672286342755","11.5138443102543","11.7566834289971","11.7579675351206","12.0457304806965","11.5484917260938","11.8154777629167","11.7482103482568","11.5798136618743","11.7371976662582","12.1112834612301","12.3200982308132","12.7111129378047","12.6487659277134","12.6282220315286","14.5920093942897","14.0954970713132","13.9257059587444",
"Isle of Man","IMN","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.801","10.772","10.65","10.567","10.931","11.282","11.575","11.972","12.385","12.651","13.024","13.36","13.807","14.178","14.558","15.257","15.952","16.55","17.407","18.178","18.823","19.581","20.512","21.497","22.519","23.579","24.632","25.796","22.924","29.616","23.326","23.142",
"Not classified","INX","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.767","20.387","22.243","20.094","16.926","16.64","14.539","10.686","8.217","6.727","5.616","6.41","6.864","7.316","7.673","7.808","7.871","10.048","16.811","20.912","22.337","23.569","22.787","19.84","16.349","13.558","12.586","12.595","10.616","15.245","14.5","8.015",
"Iran, Islamic Rep.","IRN","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.315","36.856","33.954","30.859","27.356","23.765","26.539","29.072","31.64","33.978","36.664","38.956","33.971","29.343","32.402","31.406","29.769","33.234","31.922","40.207","41.078","39.706","41.212","43.209","42.153","43.464","42.826","39.43","38.237","35.413","38.493","38.777",
"Iraq","IRQ","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.157","21.878","21.813","21.926","21.907","21.757","21.637","21.464","21.287","21.086","21.029","20.908","20.654","20.119","20.041","19.718","19.465","21.359","23.413","25.419","27.486","29.51","37.644","45.662","41.369","37.45","62.532","64.686","67.555","73.199","62.128","65.229",
"Iceland","ISL","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","10.847","9.697","10.047","9.718","7.511","6.976","6.104","3.566","3.093","3.263","2.998","11.511","7.036","5.835","7.331","5.939","7.097","11.662","13.792","10.515","12.01","7.661","6.516","6.62","6.166","6.792","5.429","5.49","8.86","10.558","7.439",
"Israel","ISR","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.078","25.39","23.264","19.469","17.585","15.465","16.518","17.633","17.671","17.328","18.63","20.739","22.654","21.804","18.689","19.579","17.263","13.092","13.781","13.549","11.72","12.721","10.658","11.105","9.691","9.036","7.803","7.355","7.199","8.199","7.926","6.559",
"Italy","ITA","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.929","33.131","35.245","36.073","38.62","40.099","40.999","38.786","38.73","35.598","31.848","31.796","31.286","29.112","27.644","25.493","23.337","24.628","28.573","29.434","32.145","37.624","41.491","44.706","42.646","39.642","37.311","34.837","31.222","31.772","32.857","25.569",
